id;name;states.name;states.cities.name;states.cities.latitude;states.cities.longitude;states.cities.id
11;Argentina;Buenos Aires Provincia;Colegiales;-34,57365;-58,44924;773
11;Argentina;Buenos Aires Provincia;Retiro;-34,58333;-58,38333;1380
11;Argentina;Buenos Aires Provincia;Villa Lugano;-34,67907;-58,47263;1561
11;Argentina;Buenos Aires Provincia;Villa Ortúzar;-34,57973;-58,46829;1570
11;Argentina;Buenos Aires Provincia;Villa Santa Rita;-34,61082;-58,481;1576
11;Argentina;Catamarca Provincia;Ancasti;-28,81247;-65,50145;659
11;Argentina;Catamarca Provincia;Andalgalá;-27,58185;-66,31626;661
11;Argentina;Catamarca Provincia;Antofagasta de la Sierra;-26,0594;-67,40636;663
11;Argentina;Catamarca Provincia;Capayán;-28,77436;-66,04749;726
11;Argentina;Catamarca Provincia;Departamento de Ambato;-28;-65,91667;824
11;Argentina;Catamarca Provincia;Departamento de Ancasti;-29;-65,5;825
11;Argentina;Catamarca Provincia;Departamento de Andalgalá;-27,58333;-66,46667;826
11;Argentina;Catamarca Provincia;Departamento de Antofagasta de la Sierra;-26;-67,58333;829
11;Argentina;Catamarca Provincia;Departamento de Capayán;-28,83333;-66;846
11;Argentina;Catamarca Provincia;Departamento de Capital;-28,41667;-65,8;849
11;Argentina;Catamarca Provincia;Departamento de El Alto;-28,41667;-65,41667;877
11;Argentina;Catamarca Provincia;Departamento de Fray Mamerto Esquiú;-28,3;-65,75;884
11;Argentina;Catamarca Provincia;Departamento de La Paz;-29,25;-65,25;918
11;Argentina;Catamarca Provincia;Departamento de Pomán;-28,25;-66,41667;959
11;Argentina;Catamarca Provincia;Departamento de Santa María;-26,66667;-66,41667;1006
11;Argentina;Catamarca Provincia;Departamento de Santa Rosa;-28,08333;-65,25;1007
11;Argentina;Catamarca Provincia;Departamento de Tinogasta;-27,5;-68;1020
11;Argentina;Catamarca Provincia;Departamento de Valle Viejo;-28,58333;-65,75;1030
11;Argentina;Catamarca Provincia;El Rodeo;-28,21518;-65,8742;1060
11;Argentina;Catamarca Provincia;Fiambalá;-27,67225;-67,6187;1078
11;Argentina;Catamarca Provincia;Hualfín;-27,22896;-66,83131;1142
11;Argentina;Catamarca Provincia;Huillapima;-28,72533;-65,9787;1145
11;Argentina;Catamarca Provincia;Icaño;-28,91934;-65,32817;1149
11;Argentina;Catamarca Provincia;La Puerta de San José;-27,55;-67,01667;1197
11;Argentina;Catamarca Provincia;Londres;-27,71439;-67,13349;1239
11;Argentina;Catamarca Provincia;Los Altos;-28,04845;-65,49945;1243
11;Argentina;Catamarca Provincia;Los Varela;-27,93003;-65,87153;1256
11;Argentina;Catamarca Provincia;Mutquín;-28,32104;-66,14253;1294
11;Argentina;Catamarca Provincia;Pomán;-28,39455;-66,22052;1340
11;Argentina;Catamarca Provincia;Puerta de Corral Quemado;-27,23;-66,93635;1350
11;Argentina;Catamarca Provincia;Recreo;-29,28184;-65,06096;1378
11;Argentina;Catamarca Provincia;San Antonio;-28,01009;-65,70874;1408
11;Argentina;Catamarca Provincia;San Fernando del Valle de Catamarca;-28,46957;-65,78524;1421
11;Argentina;Catamarca Provincia;Santa María;-26,69547;-66,04732;1464
11;Argentina;Catamarca Provincia;Tinogasta;-28,06319;-67,56488;1505
11;Argentina;Chubut Provincia;Alto Río Senguer;-45,04105;-70,81982;655
11;Argentina;Chubut Provincia;Camarones;-44,79709;-65,70994;715
11;Argentina;Chubut Provincia;Comodoro Rivadavia;-45,86413;-67,49656;787
11;Argentina;Chubut Provincia;Departamento de Biedma;-42,41667;-65;839
11;Argentina;Chubut Provincia;Departamento de Cushamen;-42,5;-70,83333;873
11;Argentina;Chubut Provincia;Departamento de Escalante;-45,33333;-67,33333;880
11;Argentina;Chubut Provincia;Departamento de Florentino Ameghino;-44,41667;-66,16667;883
11;Argentina;Chubut Provincia;Departamento de Futaleufú;-43,08333;-71,41667;885
11;Argentina;Chubut Provincia;Departamento de Gaimán;-43,33333;-66,33333;886
11;Argentina;Chubut Provincia;Departamento de Gastre;-42,83333;-68,66667;887
11;Argentina;Chubut Provincia;Departamento de Languiñeo;-43,33333;-70,66667;923
11;Argentina;Chubut Provincia;Departamento de Mártires;-43,83333;-67,16667;949
11;Argentina;Chubut Provincia;Departamento de Paso de Indios;-44;-68,83333;956
11;Argentina;Chubut Provincia;Departamento de Rawson;-43,12342;-65,10179;963
11;Argentina;Chubut Provincia;Departamento de Río Senguerr;-45,33333;-70,83333;979
11;Argentina;Chubut Provincia;Departamento de Sarmiento;-45,33333;-69;1012
11;Argentina;Chubut Provincia;Departamento de Tehuelches;-44,22132;-70,2526;1018
11;Argentina;Chubut Provincia;Departamento de Telsen;-42,41667;-67,16667;1019
11;Argentina;Chubut Provincia;Dolavón;-43,30684;-65,70651;1042
11;Argentina;Chubut Provincia;El Maitén;-42,04924;-71,16693;1058
11;Argentina;Chubut Provincia;Esquel;-42,91147;-71,31947;1070
11;Argentina;Chubut Provincia;Gaimán;-43,2897;-65,4929;1087
11;Argentina;Chubut Provincia;Gastre;-42,26186;-69,22112;1092
11;Argentina;Chubut Provincia;Gobernador Costa;-44,04992;-70,59798;1115
11;Argentina;Chubut Provincia;Hoyo de Epuyén;-42,07189;-71,50811;1141
11;Argentina;Chubut Provincia;José de San Martín;-44,05032;-70,46967;1169
11;Argentina;Chubut Provincia;Lago Puelo;-42,06684;-71,60384;1206
11;Argentina;Chubut Provincia;Las Plumas;-43,72058;-67,28319;1229
11;Argentina;Chubut Provincia;Puerto Madryn;-42,7692;-65,03851;1359
11;Argentina;Chubut Provincia;Rada Tilly;-45,92462;-67,55424;1371
11;Argentina;Chubut Provincia;Rawson;-43,30016;-65,10228;1374
11;Argentina;Chubut Provincia;Río Mayo;-45,68573;-70,25797;1393
11;Argentina;Chubut Provincia;Río Pico;-44,17905;-71,36847;1394
11;Argentina;Chubut Provincia;Sarmiento;-45,58815;-69,06996;1477
11;Argentina;Chubut Provincia;Tecka;-43,49489;-70,8102;1499
11;Argentina;Chubut Provincia;Trelew;-43,24895;-65,30505;1512
11;Argentina;Chubut Provincia;Trevelin;-43,0858;-71,46386;1516
11;Argentina;Formosa Provincia;Clorinda;-25,28481;-57,71851;772
11;Argentina;Formosa Provincia;Comandante Fontana;-25,33453;-59,68212;785
11;Argentina;Formosa Provincia;Departamento de Pilcomayo;-25,5;-58,08333;958
11;Argentina;Formosa Provincia;El Colorado;-26,30808;-59,37291;1053
11;Argentina;Formosa Provincia;Estanislao del Campo;-25,05504;-60,09218;1072
11;Argentina;Formosa Provincia;Formosa;-26,18489;-58,17313;1082
11;Argentina;Formosa Provincia;General Enrique Mosconi;-23,21667;-62,3;1102
11;Argentina;Formosa Provincia;Herradura;-26,48705;-58,31198;1138
11;Argentina;Formosa Provincia;Ibarreta;-25,21438;-59,85851;1148
11;Argentina;Formosa Provincia;Ingeniero Guillermo N. Juárez;-23,9;-61,85;1151
11;Argentina;Formosa Provincia;Laguna Naick-Neck;-25,24769;-58,09383;1209
11;Argentina;Formosa Provincia;Laguna Yema;-24,25391;-61,24466;1211
11;Argentina;Formosa Provincia;Las Lomitas;-24,70955;-60,59303;1225
11;Argentina;Formosa Provincia;Palo Santo;-25,56332;-59,33781;1312
11;Argentina;Formosa Provincia;Pirané;-25,73239;-59,10879;1336
11;Argentina;Formosa Provincia;Pozo del Tigre;-24,89682;-60,32359;1344
11;Argentina;Formosa Provincia;Riacho Eh-Eh;-25,36209;-58,2775;1381
11;Argentina;Formosa Provincia;San Francisco de Laishí;-26,24262;-58,63039;1423
11;Argentina;Formosa Provincia;Villa Escolar;-26,62209;-58,67134;1551
11;Argentina;Formosa Provincia;Villa General Guemes;-24,7553;-59,4894;1553
11;Argentina;Jujuy Provincia;Abra Pampa;-22,72049;-65,69697;638
11;Argentina;Jujuy Provincia;Caimancito;-23,74069;-64,5937;709
11;Argentina;Jujuy Provincia;Calilegua;-23,77368;-64,77002;713
11;Argentina;Jujuy Provincia;Departamento de Cochinoca;-23;-65,83333;862
11;Argentina;Jujuy Provincia;Departamento de Rinconada;-22,5;-66,5;965
11;Argentina;Jujuy Provincia;Departamento de Tumbaya;-23,71667;-65,66667;1025
11;Argentina;Jujuy Provincia;El Aguilar;-23,21572;-65,68005;1047
11;Argentina;Jujuy Provincia;Fraile Pintado;-23,94079;-64,79943;1083
11;Argentina;Jujuy Provincia;Humahuaca;-23,20544;-65,35048;1147
11;Argentina;Jujuy Provincia;Ingenio La Esperanza;-24,22554;-64,83896;1155
11;Argentina;Jujuy Provincia;La Mendieta;-24,31187;-64,96377;1193
11;Argentina;Jujuy Provincia;La Quiaca;-22,10236;-65,59299;1199
11;Argentina;Jujuy Provincia;Libertador General San Martín;-23,80644;-64,78757;1236
11;Argentina;Jujuy Provincia;Maimará;-23,62392;-65,40797;1262
11;Argentina;Jujuy Provincia;Palma Sola;-23,97771;-64,30311;1310
11;Argentina;Jujuy Provincia;Palpalá;-24,25647;-65,21163;1313
11;Argentina;Jujuy Provincia;San Pedro de Jujuy;-24,23127;-64,86614;1447
11;Argentina;Jujuy Provincia;San Salvador de Jujuy;-24,19457;-65,29712;1451
11;Argentina;Jujuy Provincia;Santa Clara;-24,30921;-64,66253;1455
11;Argentina;Jujuy Provincia;Tilcara;-23,57817;-65,39516;1503
11;Argentina;Jujuy Provincia;Yuto;-23,64342;-64,47194;1597
11;Argentina;La Pampa;Alpachiri;-37,37704;-63,77445;652
11;Argentina;La Pampa;Alta Italia;-35,3335;-64,11496;654
11;Argentina;La Pampa;Anguil;-36,52567;-64,01025;662
11;Argentina;La Pampa;Arata;-35,63895;-64,35621;666
11;Argentina;La Pampa;Bernardo Larroudé;-35,02449;-63,58253;692
11;Argentina;La Pampa;Bernasconi;-37,90459;-63,7424;694
11;Argentina;La Pampa;Caleufú;-35,59559;-64,55778;712
11;Argentina;La Pampa;Catriló;-36,40597;-63,42168;740
11;Argentina;La Pampa;Colonia Barón;-36,15152;-63,85404;775
11;Argentina;La Pampa;Departamento de Caleu-Caleu;-38,58333;-64;843
11;Argentina;La Pampa;Departamento de Toay;-36,58333;-64,8;1021
11;Argentina;La Pampa;Doblas;-37,14967;-64,01183;1041
11;Argentina;La Pampa;Eduardo Castex;-35,91501;-64,29448;1046
11;Argentina;La Pampa;Embajador Martini;-35,38633;-64,28092;1065
11;Argentina;La Pampa;General Acha;-37,37698;-64,60431;1094
11;Argentina;La Pampa;General Manuel J. Campos;-37,46025;-63,58537;1107
11;Argentina;La Pampa;General Pico;-35,65662;-63,75682;1108
11;Argentina;La Pampa;General San Martín;-37,97904;-63,60449;1113
11;Argentina;La Pampa;Guatraché;-37,66776;-63,53021;1130
11;Argentina;La Pampa;Ingeniero Luiggi;-35,38585;-64,46519;1153
11;Argentina;La Pampa;Intendente Alvear;-35,23383;-63,59205;1157
11;Argentina;La Pampa;Jacinto Arauz;-38,08606;-63,43169;1164
11;Argentina;La Pampa;La Adela;-38,98333;-64,08333;1175
11;Argentina;La Pampa;La Maruja;-35,6736;-64,93997;1192
11;Argentina;La Pampa;Lonquimay;-36,46546;-63,62429;1240
11;Argentina;La Pampa;Macachín;-37,13598;-63,6665;1259
11;Argentina;La Pampa;Miguel Riglos;-36,85398;-63,68842;1281
11;Argentina;La Pampa;Parera;-35,146;-64,50089;1320
11;Argentina;La Pampa;Quemú Quemú;-36,05463;-63,56428;1367
11;Argentina;La Pampa;Rancul;-35,06862;-64,68107;1373
11;Argentina;La Pampa;Realicó;-35,03658;-64,2447;1375
11;Argentina;La Pampa;Santa Isabel;-36,22724;-66,9424;1459
11;Argentina;La Pampa;Santa Rosa;-36,61667;-64,28333;1465
11;Argentina;La Pampa;Telén;-36,26429;-65,51018;1500
11;Argentina;La Pampa;Trenel;-35,69837;-64,13218;1513
11;Argentina;La Pampa;Uriburu;-36,50682;-63,86225;1523
11;Argentina;La Pampa;Veinticinco de Mayo;-37,7741;-67,71638;1527
11;Argentina;La Pampa;Victorica;-36,21505;-65,43586;1534
11;Argentina;La Pampa;Winifreda;-36,22643;-64,23388;1592
11;Argentina;La Rioja Provincia;Arauco;-28,58071;-66,7925;667
11;Argentina;La Rioja Provincia;Castro Barros;-30,57952;-65,72696;738
11;Argentina;La Rioja Provincia;Chamical;-30,36002;-66,31399;752
11;Argentina;La Rioja Provincia;Chilecito;-29,16195;-67,4974;761
11;Argentina;La Rioja Provincia;Departamento de Arauco;-28,5;-66,83333;831
11;Argentina;La Rioja Provincia;Departamento de General Lamadrid;-28,83333;-68,66667;893
11;Argentina;La Rioja Provincia;Departamento de Independencia;-30,16667;-67,41667;910
11;Argentina;La Rioja Provincia;La Rioja;-29,41105;-66,85067;1200
11;Argentina;La Rioja Provincia;Villa Bustos;-29,28636;-67,02067;1543
11;Argentina;La Rioja Provincia;Vinchina;-28,75964;-68,20692;1588
11;Argentina;Mendoza;Departamento de Capital;-32,88469;-68,85826;850
11;Argentina;Mendoza;Departamento de General Alvear;-35,16667;-67,33333;889
11;Argentina;Mendoza;Departamento de Godoy Cruz;-32,93333;-68,86667;898
11;Argentina;Mendoza;Departamento de Guaymallén;-32,88333;-68,7;905
11;Argentina;Mendoza;Departamento de La Paz;-33,66667;-67,25;919
11;Argentina;Mendoza;Departamento de Las Heras;-32,5;-69,5;924
11;Argentina;Mendoza;Departamento de Lavalle;-32,5;-68;926
11;Argentina;Mendoza;Departamento de Luján;-33;-69,33333;932
11;Argentina;Mendoza;Departamento de Maipú;-33;-68,58333;936
11;Argentina;Mendoza;Departamento de Malargüe;-36,25;-69,25;938
11;Argentina;Mendoza;Departamento de Rivadavia;-33,18;-68,466;967
11;Argentina;Mendoza;Departamento de San Carlos;-34;-69;983
11;Argentina;Mendoza;Departamento de San Martín;-32,8373;-68,24922;999
11;Argentina;Mendoza;Departamento de San Rafael;-35;-68,83333;1003
11;Argentina;Mendoza;Departamento de Santa Rosa;-33,5;-68;1008
11;Argentina;Mendoza;Departamento de Tunuyán;-33,66667;-69,5;1026
11;Argentina;Mendoza;Departamento de Tupungato;-33,25;-69,25;1027
11;Argentina;Mendoza;Godoy Cruz;-32,92863;-68,8351;1122
11;Argentina;Mendoza;Las Heras;-32,85273;-68,82837;1219
11;Argentina;Mendoza;Mendoza;-32,89084;-68,82717;1278
11;Argentina;Mendoza;San Martín;-33,08103;-68,46814;1440
11;Argentina;Mendoza;San Rafael;-34,61772;-68,33007;1448
11;Argentina;Neuquén Provincia;Aluminé;-39,23686;-70,9197;657
11;Argentina;Neuquén Provincia;Andacollo;-37,17945;-70,66912;660
11;Argentina;Neuquén Provincia;Añelo;-38,35441;-68,7884;680
11;Argentina;Neuquén Provincia;Barrancas;-36,82344;-69,91564;684
11;Argentina;Neuquén Provincia;Buta Ranquil;-37,05222;-69,87713;706
11;Argentina;Neuquén Provincia;Centenario;-38,82955;-68,1318;746
11;Argentina;Neuquén Provincia;Chos Malal;-37,37809;-70,27085;766
11;Argentina;Neuquén Provincia;Cutral-Có;-38,93424;-69,23052;814
11;Argentina;Neuquén Provincia;Departamento de Aluminé;-39,16667;-71;823
11;Argentina;Neuquén Provincia;Departamento de Añelo;-38,16667;-69;833
11;Argentina;Neuquén Provincia;Departamento de Catán-Lil;-39,5;-70,33333;855
11;Argentina;Neuquén Provincia;Departamento de Chos-Malal;-36,91667;-70,16667;860
11;Argentina;Neuquén Provincia;Departamento de Collón-Curá;-40,08333;-70,16667;863
11;Argentina;Neuquén Provincia;Departamento de Confluencia;-38,83333;-68,83333;868
11;Argentina;Neuquén Provincia;Departamento de Lácar;-40,25;-71,2;934
11;Argentina;Neuquén Provincia;Departamento de Minas;-36,83333;-70,83333;944
11;Argentina;Neuquén Provincia;Departamento de Zapala;-39;-69,83333;1035
11;Argentina;Neuquén Provincia;El Huecú;-37,64522;-70,58006;1057
11;Argentina;Neuquén Provincia;Junín de los Andes;-39,95043;-71,06936;1172
11;Argentina;Neuquén Provincia;Las Coloradas;-39,55534;-70,59491;1217
11;Argentina;Neuquén Provincia;Las Lajas;-38,52322;-70,36745;1223
11;Argentina;Neuquén Provincia;Las Ovejas;-36,98881;-70,74991;1226
11;Argentina;Neuquén Provincia;Loncopué;-38,07284;-70,61609;1238
11;Argentina;Neuquén Provincia;Mariano Moreno;-38,75029;-70,02367;1272
11;Argentina;Neuquén Provincia;Neuquén;-38,95161;-68,0591;1298
11;Argentina;Neuquén Provincia;Picún Leufú;-39,51614;-69,28765;1330
11;Argentina;Neuquén Provincia;Piedra del Águila;-40,04811;-70,0741;1331
11;Argentina;Neuquén Provincia;Plaza Huincul;-38,92598;-69,20863;1337
11;Argentina;Neuquén Provincia;Plottier;-38,96667;-68,23333;1338
11;Argentina;Neuquén Provincia;San Martín de los Andes;-40,15789;-71,35337;1442
11;Argentina;Neuquén Provincia;Senillosa;-39,01412;-68,43281;1483
11;Argentina;Neuquén Provincia;Villa La Angostura;-40,76173;-71,64631;1559
11;Argentina;Neuquén Provincia;Vista Alegre;-38,75;-68,18333;1589
11;Argentina;Neuquén Provincia;Zapala;-38,89916;-70,05442;1598
11;Argentina;Río Negro Provincia;Allen;-38,97736;-67,82714;649
11;Argentina;Río Negro Provincia;Catriel;-37,87907;-67,7956;739
11;Argentina;Río Negro Provincia;Cervantes;-39,05444;-67,39426;750
11;Argentina;Río Negro Provincia;Chichinales;-39,11505;-66,92714;759
11;Argentina;Río Negro Provincia;Chimpay;-39,16482;-66,14236;763
11;Argentina;Río Negro Provincia;Choele Choel;-39,28941;-65,6606;764
11;Argentina;Río Negro Provincia;Cinco Saltos;-38,82225;-68,06293;768
11;Argentina;Río Negro Provincia;Cipolletti;-38,93392;-67,99032;770
11;Argentina;Río Negro Provincia;Comallo;-41,02993;-70,26784;784
11;Argentina;Río Negro Provincia;Contraalmirante Cordero;-38,72423;-68,15284;795
11;Argentina;Río Negro Provincia;Coronel Belisle;-39,18688;-65,95422;798
11;Argentina;Río Negro Provincia;Darwin;-39,20334;-65,73952;817
11;Argentina;Río Negro Provincia;Departamento de Avellaneda;-39,5;-66,5;832
11;Argentina;Río Negro Provincia;Departamento de Veinticinco de Mayo;-41,25;-69;1032
11;Argentina;Río Negro Provincia;El Bolsón;-41,96051;-71,53336;1050
11;Argentina;Río Negro Provincia;El Cuy;-39,92685;-68,34208;1054
11;Argentina;Río Negro Provincia;Fray Luis Beltrán;-39,31369;-65,76002;1085
11;Argentina;Río Negro Provincia;General Conesa;-40,10408;-64,45592;1099
11;Argentina;Río Negro Provincia;General Enrique Godoy;-39,07891;-67,15807;1100
11;Argentina;Río Negro Provincia;General Fernández Oro;-38,95297;-67,92489;1103
11;Argentina;Río Negro Provincia;General Roca;-39,03333;-67,58333;1112
11;Argentina;Río Negro Provincia;Ingeniero Jacobacci;-41,3292;-69,55015;1152
11;Argentina;Río Negro Provincia;Ingeniero Luis A. Huergo;-39,07146;-67,2379;1154
11;Argentina;Río Negro Provincia;Lamarque;-39,42304;-65,70208;1212
11;Argentina;Río Negro Provincia;Los Menucos;-40,84402;-68,08718;1253
11;Argentina;Río Negro Provincia;Mainque;-39,06667;-67,3;1263
11;Argentina;Río Negro Provincia;Maquinchao;-41,24912;-68,70321;1268
11;Argentina;Río Negro Provincia;Ñorquinco;-41,85072;-70,90173;1599
11;Argentina;Río Negro Provincia;Pilcaniyeu;-41,12288;-70,72152;1334
11;Argentina;Río Negro Provincia;Río Colorado;-38,99397;-64,09295;1389
11;Argentina;Río Negro Provincia;San Antonio Oeste;-40,73193;-64,94769;1409
11;Argentina;Río Negro Provincia;San Carlos de Bariloche;-41,14557;-71,30822;1418
11;Argentina;Río Negro Provincia;Sierra Colorada;-40,58487;-67,75674;1486
11;Argentina;Río Negro Provincia;Sierra Grande;-41,60603;-65,35574;1487
11;Argentina;Río Negro Provincia;Valcheta;-40,67989;-66,16283;1525
11;Argentina;Río Negro Provincia;Viedma;-40,81345;-62,99668;1536
11;Argentina;Río Negro Provincia;Villa Regina;-39,1;-67,06667;1574
11;Argentina;Salta Provincia;Apolinario Saravia;-24,43276;-63,99535;664
11;Argentina;Salta Provincia;Cachí;-25,12033;-66,16519;707
11;Argentina;Salta Provincia;Cafayate;-26,08333;-65,83333;708
11;Argentina;Salta Provincia;Campo Quijano;-24,90982;-65,63656;720
11;Argentina;Salta Provincia;Chicoana;-25,10502;-65,53473;760
11;Argentina;Salta Provincia;Departamento Capital;-24,83333;-65,33333;819
11;Argentina;Salta Provincia;Departamento de Anta;-24,91667;-64;828
11;Argentina;Salta Provincia;Departamento de Cerrillos;-25;-65,41667;857
11;Argentina;Salta Provincia;Departamento de Chicoana;-25,11583;-65,59466;858
11;Argentina;Salta Provincia;Departamento de General Güemes;-24,79464;-64,94393;891
11;Argentina;Salta Provincia;Departamento de Guachipas;-25,66667;-65,5;901
11;Argentina;Salta Provincia;Departamento de Iruya;-22,8;-64,91667;911
11;Argentina;Salta Provincia;Departamento de La Poma;-24,16667;-66,16667;920
11;Argentina;Salta Provincia;Departamento de La Viña;-25,5;-65,66667;921
11;Argentina;Salta Provincia;Departamento de Los Andes;-24,5;-67,33333;931
11;Argentina;Salta Provincia;Departamento de Metán;-25,5;-64,66667;942
11;Argentina;Salta Provincia;Departamento de Rivadavia;-23,66667;-62,91667;968
11;Argentina;Salta Provincia;Departamento de Rosario de la Frontera;-25,91667;-64,83333;971
11;Argentina;Salta Provincia;Departamento de Rosario de Lerma;-24,58333;-65,83333;970
11;Argentina;Salta Provincia;Departamento de San Carlos;-25,75;-66,08333;982
11;Argentina;Salta Provincia;El Carril;-25,0741;-65,49174;1052
11;Argentina;Salta Provincia;El Galpón;-25,38069;-64,65259;1055
11;Argentina;Salta Provincia;El Quebrachal;-25,28333;-64,06667;1059
11;Argentina;Salta Provincia;Embarcación;-23,21003;-64,09965;1067
11;Argentina;Salta Provincia;General Enrique Mosconi;-22,59588;-63,81255;1101
11;Argentina;Salta Provincia;Joaquín V. González;-25,11364;-64,12628;1168
11;Argentina;Salta Provincia;La Caldera;-24,58333;-65,41667;1177
11;Argentina;Salta Provincia;Las Lajitas;-24,72762;-64,19335;1224
11;Argentina;Salta Provincia;Salta;-24,7859;-65,41166;1403
11;Argentina;Salta Provincia;San Antonio de los Cobres;-24,21804;-66,31877;1411
11;Argentina;Salta Provincia;San Ramón de la Nueva Orán;-23,13705;-64,32426;1449
11;Argentina;Salta Provincia;Santa Rosa de Tastil;-24,45166;-65,97452;1469
11;Argentina;Salta Provincia;Tartagal;-22,51637;-63,80131;1498
11;Argentina;San Juan Provincia;Albardón;-31,43722;-68,52556;644
11;Argentina;San Juan Provincia;Calingasta;-31,33394;-69,4208;714
11;Argentina;San Juan Provincia;Caucete;-31,65179;-68,28105;741
11;Argentina;San Juan Provincia;Chimbas;-31,48333;-68,53333;762
11;Argentina;San Juan Provincia;Departamento de Albardón;-31,28333;-68,41667;821
11;Argentina;San Juan Provincia;Departamento de Angaco;-31,2;-68,13333;827
11;Argentina;San Juan Provincia;Departamento de Calingasta;-31,5;-69,75;844
11;Argentina;San Juan Provincia;Departamento de Capital;-31,53333;-68,53333;851
11;Argentina;San Juan Provincia;Departamento de Caucete;-31,45;-67,66667;856
11;Argentina;San Juan Provincia;Departamento de Chimbas;-31,48738;-68,52691;859
11;Argentina;San Juan Provincia;Departamento de Iglesia;-29,33333;-69,58333;907
11;Argentina;San Juan Provincia;Departamento de Jáchal;-30,5;-68,5;915
11;Argentina;San Juan Provincia;Departamento de Nueve de Julio;-31,65072;-68,38925;952
11;Argentina;San Juan Provincia;Departamento de Rawson;-31,7;-68,46667;964
11;Argentina;San Juan Provincia;Departamento de Rivadavia;-31,5645;-68,65219;966
11;Argentina;San Juan Provincia;Departamento de San Martín;-31,5;-68,25;998
11;Argentina;San Juan Provincia;Departamento de Santa Lucía;-31,53333;-68,46667;1005
11;Argentina;San Juan Provincia;Departamento de Sarmiento;-32;-68,66667;1013
11;Argentina;San Juan Provincia;Departamento de Ullúm;-31;-68,91667;1028
11;Argentina;San Juan Provincia;Departamento de Zonda;-31,6826;-68,89938;1036
11;Argentina;San Juan Provincia;Nueve de Julio;-31,66914;-68,39023;1302
11;Argentina;San Juan Provincia;Pocito;-31,68333;-68,58333;1339
11;Argentina;San Juan Provincia;San Agustín de Valle Fértil;-30,63353;-67,46821;1407
11;Argentina;San Juan Provincia;San José de Jáchal;-30,24057;-68,74693;1431
11;Argentina;San Juan Provincia;San Juan;-31,5375;-68,53639;1433
11;Argentina;San Juan Provincia;San Martín;-31,42957;-68,50065;1441
11;Argentina;San Juan Provincia;Santa Lucía;-31,53987;-68,49503;1460
11;Argentina;San Juan Provincia;Villa Basilio Nievas;-31,55;-68,73333;1540
11;Argentina;San Juan Provincia;Villa Paula de Sarmiento;-31,4933;-68,53838;1572
11;Argentina;San Luis Provincia;Buena Esperanza;-34,75647;-65,25379;703
11;Argentina;San Luis Provincia;Candelaria;-32,06036;-65,82477;725
11;Argentina;San Luis Provincia;Concarán;-32,56009;-65,2427;788
11;Argentina;San Luis Provincia;Juan Martín de Pueyrredón;-33,27544;-66,32017;1170
11;Argentina;San Luis Provincia;Justo Daract;-33,8594;-65,18277;1174
11;Argentina;San Luis Provincia;La Punta;-33,18368;-66,3127;1198
11;Argentina;San Luis Provincia;La Toma;-33,05258;-65,62385;1202
11;Argentina;San Luis Provincia;Luján;-32,36674;-65,93642;1258
11;Argentina;San Luis Provincia;Merlo;-32,34288;-65,01396;1280
11;Argentina;San Luis Provincia;Naschel;-32,91656;-65,37535;1297
11;Argentina;San Luis Provincia;San Francisco del Monte de Oro;-32,59825;-66,12539;1425
11;Argentina;San Luis Provincia;San Luis;-33,29501;-66,33563;1438
11;Argentina;San Luis Provincia;Santa Rosa del Conlara;-32,34286;-65,20323;1470
11;Argentina;San Luis Provincia;Tilisarao;-32,73292;-65,29109;1504
11;Argentina;San Luis Provincia;Unión;-35,15282;-65,94602;1520
11;Argentina;San Luis Provincia;Villa General Roca;-32,66535;-66,45052;1555
11;Argentina;San Luis Provincia;Villa Mercedes;-33,67571;-65,45783;1565
11;Argentina;Santa Cruz Provincia;28 de Noviembre;-51,5839;-72,21382;637
11;Argentina;Santa Cruz Provincia;Caleta Olivia;-46,43929;-67,52814;711
11;Argentina;Santa Cruz Provincia;Comandante Luis Piedra Buena;-49,98513;-68,91467;786
11;Argentina;Santa Cruz Provincia;Departamento de Deseado;-47,33333;-67,83333;874
11;Argentina;Santa Cruz Provincia;Departamento de Güer Aike;-51,33333;-70,33333;906
11;Argentina;Santa Cruz Provincia;Departamento de Lago Argentino;-49,75;-72;922
11;Argentina;Santa Cruz Provincia;Departamento de Magallanes;-48,75;-68,5;935
11;Argentina;Santa Cruz Provincia;Departamento de Río Chico;-48,25;-71;972
11;Argentina;Santa Cruz Provincia;El Calafate;-50,34075;-72,27682;1051
11;Argentina;Santa Cruz Provincia;Gobernador Gregores;-48,75057;-70,24741;1116
11;Argentina;Santa Cruz Provincia;Las Heras;-46,54186;-68,93593;1220
11;Argentina;Santa Cruz Provincia;Los Antiguos;-46,54972;-71,63086;1244
11;Argentina;Santa Cruz Provincia;Perito Moreno;-46,58995;-70,92975;1326
11;Argentina;Santa Cruz Provincia;Pico Truncado;-46,7949;-67,95731;1329
11;Argentina;Santa Cruz Provincia;Puerto Deseado;-47,75034;-65,89382;1352
11;Argentina;Santa Cruz Provincia;Puerto Santa Cruz;-50,0191;-68,52321;1362
11;Argentina;Santa Cruz Provincia;Río Gallegos;-51,62261;-69,21813;1391
11;Argentina;Santa Cruz Provincia;Río Turbio;-51,53587;-72,33673;1397
11;Argentina;Santa Cruz Provincia;San Julián;-49,30554;-67,72743;1434
11;Argentina;Santa Cruz Provincia;Yacimiento Río Turbio;-51,57321;-72,3508;1593
